group_id,decision,canonical_name,note
chick_curry_homemade_pea_potato_whole__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_chinese_dish_orange_prepared_restaurant__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_chinese_dish_prepared_restaurant_sesame__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_chinese_dish_prepared_restaurant_sour_sweet__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_commercial_pie__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_composite_fat_fat_or_separable__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_corn_dark_fed_meat_only__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_corn_dark_fed_meat_only__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_cornish_game_hens_meat_only__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_cornish_game_hens_meat_only__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_coronation_fat_homemade_reduced__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_cream_ready_serve_soup_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_cream_soup__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_cubes_made_stock_up__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_cup_dry_from_instant_mix_noodle_prepared_soup_soup__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_curry_fat_homemade_reduced_vindaloo__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_drumstick_meat_meat_only_solution__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_drumstick_meat_meat_only_solution__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_frozen_heated_meat_not_nuggets_pre_white__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_frozen_meat_not_nuggets_precooked_reheated_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_meat_meat_only_roasting__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_meat_meat_only_roasting__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_meat_meat_only_solution_thigh__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_dark_meat_meat_only_solution_thigh__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_drumstick_fat_fat_flesh_lean_skin__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_drumstick_fat_flesh_lean_skin__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_drumsticks_skin_solution_thighs__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_drumsticks_skin_solution_thighs__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_eggs_pasteurized_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_eggs_white__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_fat_whole__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_frozen_or_white__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_frozen_or_yolk__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_hard_shell_whole__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_hard_yolk__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_omelet_or_scrambled_whole__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_stabilized_whole__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_egg_yolk__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_eggs_eggs_frozen_long__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_eggs_eggs_industrially_mix_produced_scrambled__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_eggs_oil_sunflower_whole__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_eggs_pasteurized_yolk__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_entree_frozen_heated_mashed_potatoes__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_fast_foods_quesadilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_fat_fat_flesh_lean_skin_thigh__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_fat_filled_frozen_or_reduced_turkey_turnover_vegetable__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_fat_flesh_lean_skin_thigh__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_fat_fricassee_homemade_reduced__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_feet__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_frankfurter__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_frozen_patty__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_giblets_meat_neck_roasting_skin__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_giblets_meat_neck_roasting_skin__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_light_meat_meat_only_roasting__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_light_meat_meat_only_roasting__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_pasties_pastry_puff_slices_turkey__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_rice_soup__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicken_soup_vegetable__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chickpea__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicory__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chicory_coffee_instant_powder__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chilled_cookie_cracker_crust_from_graham_pie_prepared_recipe_type__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinchard_cru__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinese_chow_meat_mein_noodles_or_restaurant_vegetable__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinese_date_jujube__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinese_dish_drop_egg_prepared_restaurant_soup__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinese_dish_hot_prepared_restaurant_soup_sour__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinese_infusion_leaves_tea__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinese_melon_preserving_salt_waxgourd__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chinook_fish_lox_salmon_smoked_spring__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chip_chocolate_commercial_cookie_oatmeal__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chip_chocolate_commercially_cookies_enriched_fat_higher_prepared_regular__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chip_chocolate_cookie_creme_filling_sandwich__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chip_chocolate_frozen_heat_ready_to_waffle__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_chocolate_mix_nuts_regular_seeds_snacks_trail__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_corn_plain_snacks_tortilla_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_cream_from_made_onion_potato_potatoes_preformed_snacks_sour__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_crisps_flavoured_or_other_potato_salt_than_vinegar__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_cut_dripping_fine_frozen_potato__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_fat_free_made_olestra_potato_snacks__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_flavor_ranch_snacks_tortilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_hydrogenated_made_oil_partially_plain_potato_snacks_soybean__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chips_potato_snacks_sweet__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chives__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cho_cho__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chobani_greek_nonfat_plain_yogurt__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolat_cr_e_e_emball_fourr_la_noisette_p_paisse_pancake_pe_petite_pr_tartiner_te__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolat_de_enrob_guimauve_marshmallow_ou__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolat_en_enrichi_et_min_non_raux_riz_souffl_vitamines__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_chocolate_coated_commercial_cookie_cream_filling_sandwich_vanilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_chocolate_coated_cookies_creme_filling_regular_sandwich__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_chocolate_coating_commercial_cookie_filling_flavoured_or_or_vanilla_wafer__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_chocolate_flavored_free_genuine_hershey_lite_s_sugar_syrup_syrups__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_coated_cookie_cracker_graham__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_coated_cookie_includes_marshmallow_pies__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_coated_cream_cream_frozen_ice_ice_light_novelties_sugar_type_vanilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_coconut_commercial_cookie_covered_marshmallow__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_commercially_creme_pie_prepared__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_cookies_creme_free_gluten_glutino_vanilla__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_covering_egg_sugar_whipped_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_cream_cream_pastry_puff__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_cream_dessert_fat_flavours_free_frozen_ice_other_sugar_than__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_cream_eclairs_filled_pastries_retail__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_creamy_dry_frostings_margarine_mix_prepared__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_dessert_dry_milk_mix_prepared_pudding_regular_whole__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_dessert_eat_fat_free_pudding_ready_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_drinking_fat_powder_reduced__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_drinking_made_milk_powder_semi_skimmed_up__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_eat_fat_free_puddings_ready_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_flavored_hazelnut_spread__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_flavors_frozen_other_than_yogurts__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_hot_marshmallows_mix_powder__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_light_silk_soymilk__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_milk_nuts__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_milk_shakes_thick__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chocolate_milk_skimmed_uht__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
choix_couenn_cuite_d_d_de_e_e_graiss_paule_porc__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cholesterol_dressing_fat_free_mayonnaise_reduced_salad__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cholesterol_dressing_imitation_mayonnaise_salad_soybean__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chop_fast_imported_lamb_lean_loin_new_only_separable_zealand__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chop_fat_fed_grain_lean_loin_veal__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chop_fat_fed_grain_lean_loin_veal__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
chop_fat_fed_lean_milk_rib_veal__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
